  0.6250000000E+01  0.1759650000E+01  0.6357173938E+00  0.2449901218E+01  0.4553432852E+00
  0.6350000000E+01  0.1763461020E+01  0.6302163753E+00  0.2456961545E+01  0.4512418990E+00
  0.6450000000E+01  0.1766763000E+01  0.6254537055E+00  0.2463071473E+01  0.4476945347E+00
  0.6550000000E+01  0.1769617626E+01  0.6213392768E+00  0.2468347987E+01  0.4446326130E+00
  0.6650000000E+01  0.1772080709E+01  0.6177916173E+00  0.2472896484E+01  0.4419944068E+00
  0.6750000000E+01  0.1774202334E+01  0.6147377072E+00  0.2476811184E+01  0.4397247982E+00
  0.6850000000E+01  0.1776027119E+01  0.6121125925E+00  0.2480175739E+01  0.4377749077E+00
  0.6950000000E+01  0.1777594562E+01  0.6098588591E+00  0.2483063989E+01  0.4361016400E+00
  0.7050000000E+01  0.1778939442E+01  0.6079260320E+00  0.2485540782E+01  0.4346671888E+00
  0.7150000000E+01  0.1780092241E+01  0.6062699416E+00  0.2487662826E+01  0.4334385296E+00
  0.7250000000E+01  0.1781079562E+01  0.6048520872E+00  0.2489479520E+01  0.4323869192E+00
  0.7350000000E+01  0.1781924546E+01  0.6036390212E+00  0.2491033765E+01  0.4314874180E+00
  0.7450000000E+01  0.1782647263E+01  0.6026017688E+00  0.2492362714E+01  0.4307184445E+00
  0.7550000000E+01  0.1783265075E+01  0.6017152911E+00  0.2493498465E+01  0.4300613656E+00
  0.7650000000E+01  0.1783792965E+01  0.6009579952E+00  0.2494468694E+01  0.4295001245E+00
  0.7750000000E+01  0.1784243846E+01  0.6003112926E+00  0.2495297225E+01  0.4290209074E+00
  0.7850000000E+01  0.1784628819E+01  0.5997592051E+00  0.2496004531E+01  0.4286118467E+00
  0.7950000000E+01  0.1784957426E+01  0.5992880156E+00  0.2496608192E+01  0.4282627590E+00
  0.8050000000E+01  0.1785237851E+01  0.5988859621E+00  0.2497123276E+01  0.4279649156E+00
  0.8150000000E+01  0.1785477105E+01  0.5985429674E+00  0.2497562697E+01  0.4277108406E+00
  0.8250000000E+01  0.1785681199E+01  0.5982504045E+00  0.2497937506E+01  0.4274941359E+00
  0.8350000000E+01  0.1785855272E+01  0.5980008940E+00  0.2498257160E+01  0.4273093297E+00
  0.8450000000E+01  0.1786003720E+01  0.5977881261E+00  0.2498529741E+01  0.4271517445E+00
  0.8550000000E+01  0.1786130301E+01  0.5976067089E+00  0.2498762157E+01  0.4270173839E+00
  0.8650000000E+01  0.1786238227E+01  0.5974520364E+00  0.2498960311E+01  0.4269028344E+00
  0.8750000000E+01  0.1786330238E+01  0.5973201761E+00  0.2499129238E+01  0.4268051820E+00
  0.8850000000E+01  0.1786408677E+01  0.5972077705E+00  0.2499273243E+01  0.4267219391E+00
  0.8950000000E+01  0.1786475541E+01  0.5971119545E+00  0.2499395994E+01  0.4266509832E+00
  0.9050000000E+01  0.1786532535E+01  0.5970302836E+00  0.2499500623E+01  0.4265905033E+00
  0.9150000000E+01  0.1786581115E+01  0.5969606723E+00  0.2499589803E+01  0.4265389546E+00
  0.9250000000E+01  0.1786622520E+01  0.5969013419E+00  0.2499665812E+01  0.4264950197E+00
  0.9350000000E+01  0.1786657810E+01  0.5968507755E+00  0.2499730593E+01  0.4264575750E+00
  0.9450000000E+01  0.1786687887E+01  0.5968076795E+00  0.2499785804E+01  0.4264256624E+00
  0.9550000000E+01  0.1786713520E+01  0.5967709510E+00  0.2499832857E+01  0.4263984652E+00
  0.9650000000E+01  0.1786735365E+01  0.5967396498E+00  0.2499872957E+01  0.4263752870E+00
  0.9750000000E+01  0.1786753983E+01  0.5967129744E+00  0.2499907132E+01  0.4263555343E+00
  0.9850000000E+01  0.1786769880E+01  0.5966902485E+00  0.2499936297E+01  0.4263387062E+00
  0.9950000000E+01  0.1786795391E+01  0.5966680060E+00  0.2499943632E+01  0.4263252318E+00
