  0.9050000000E+01  0.1770582668E+01  0.6258712555E+00  0.2468264942E+01  0.4480053550E+00
  0.9150000000E+01  0.1772412811E+01  0.6226406603E+00  0.2471837502E+01  0.4456007795E+00
  0.9250000000E+01  0.1774212706E+01  0.6194486001E+00  0.2475352539E+01  0.4432263491E+00
  0.9350000000E+01  0.1775982375E+01  0.6162947916E+00  0.2478810591E+01  0.4408817621E+00
  0.9450000000E+01  0.1777719299E+01  0.6131795965E+00  0.2482205949E+01  0.4385674190E+00
  0.9550000000E+01  0.1779417098E+01  0.6101107415E+00  0.2485542132E+01  0.4362876990E+00
  0.9650000000E+01  0.1781022984E+01  0.6070891042E+00  0.2488663262E+01  0.4340503535E+00
  0.9750000000E+01  0.1782525109E+01  0.6042938731E+00  0.2492183312E+01  0.4319286474E+00
  0.9850000000E+01  0.1782330968E+01  0.6012206861E+00  0.2492343817E+01  0.4296947991E+00
  0.9950000000E+01  0.1783659665E+01  0.5991247687E+00  0.2493834927E+01  0.4282283354E+00
